school_id,region,division,language,Municipality,District_Name,Barangay,Ownership,Classification,Management,Level,n_test_takers_x,school_low_emerging_total,school_high_emerging_total,school_developing_total,school_transitioning_total,school_at_grade_level_total,school_low_emerging_percent,school_high_emerging_percent,school_developing_percent,school_transitioning_percent,school_at_grade_level_percent,g1_mt_low_emerging,g1_mt_high_emerging,g1_mt_developing,g1_mt_transitioning,g1_mt_at_grade_level,g1_mt_total,g2_mt_low_emerging,g2_mt_high_emerging,g2_mt_developing,g2_mt_transitioning,g2_mt_at_grade_level,g2_mt_total,g2_fil_low_emerging,g2_fil_high_emerging,g2_fil_developing,g2_fil_transitioning,g2_fil_at_grade_level,g2_fil_total,g3_mt_low_emerging,g3_mt_high_emerging,g3_mt_developing,g3_mt_transitioning,g3_mt_at_grade_level,g3_mt_total,g3_fil_low_emerging,g3_fil_high_emerging,g3_fil_developing,g3_fil_transitioning,g3_fil_at_grade_level,g3_fil_total,g3_eng_low_emerging,g3_eng_high_emerging,g3_eng_developing,g3_eng_transitioning,g3_eng_at_grade_level,g3_eng_total,District,School_Name,Address,total_enrollees,total_facilities,total_teachers,n_test_takers_y,english_mps,filipino_mps,mother_tongue_mps,numeracy_mps,mps,overall_mps
102035,Region I,"Pangasinan II, Binalonan",Ilocano,SISON,5th District,INMALOG,Public,Partially Urban,DepED Managed,Purely ES,22,7,4,4,7,0,0.318181818,0.181818182,0.181818182,0.318181818,0,4,3,0,0,0,7,3,4,0,0,0,7,3,0,4,0,0,7,1,0,0,7,0,8,1,0,0,7,0,8,0,1,0,7,0,8,Sison,Pinalpal Elementary School,Sitio Pinalpal,68,5,5,12,33.7037037,42.22222222,42.77777778,29.58333333,38.27956989,39.56790123
102036,Region I,"Pangasinan II, Binalonan",Tagalog,SISON,5th District,PINDANGAN,Public,Partially Urban,DepED Managed,Purely ES,52,12,0,11,21,8,0.230769231,0,0.211538462,0.403846154,0.153846154,5,0,7,2,0,14,2,0,0,11,4,17,2,0,0,11,4,17,4,0,10,4,3,21,4,0,10,7,0,21,5,0,4,8,4,21,Sison,Pindangan ES,Pindangan,138,0,7,29,53.63984674,56.7816092,54.86590038,34.65517241,52.45828699,55.09578544
102037,Region I,"Pangasinan II, Binalonan",Tagalog,SISON,5th District,PINMILAPIL,Public,Partially Urban,DepED Managed,Purely ES,135,35,18,20,56,6,0.259259259,0.133333333,0.148148148,0.414814815,0.044444444,29,14,0,3,0,46,5,2,10,24,0,41,5,2,10,24,0,41,8,0,0,38,2,48,8,0,0,38,2,48,1,2,10,29,6,48,Sison,Pinmilapil ES,"Pinmilapil, Sison, Pangasinan",350,4,14,59,51.48775895,58.56873823,55.70621469,34.91525424,52.62985238,55.25423729
102039,Region I,"Pangasinan II, Binalonan",Ilocano,SISON,5th District,TARA-TARA,Public,Partially Urban,DepED Managed,Purely ES,23,6,7,0,6,4,0.260869565,0.304347826,0,0.260869565,0.173913044,6,7,0,0,0,13,0,0,0,0,0,0,0,0,0,6,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sison,Taratara ES,Taratara,117,7,8,24,72.59259259,76.48148148,71.94444444,62.5,72.2311828,73.6728395
102132,Region I,"Pangasinan II, Binalonan",Ilocano,SISON,5th District,BILA,Public,Partially Urban,DepED Managed,Purely ES,41,11,4,0,17,9,0.268292683,0.097560976,0,0.414634146,0.219512195,9,4,0,0,0,13,1,0,0,12,4,17,1,0,0,12,4,17,1,0,0,7,3,11,1,0,0,7,3,11,1,0,0,5,5,11,Sison,Bila Elementary School,"Bila, Sison, Pangasinan",112,3,5,20,37.33333333,47,43,28.5,40.64516129,42.44444444
500004,Region I,"Pangasinan II, Binalonan",Ilocano,SISON,5th District,ESPERANZA,Public,Partially Urban,DepED Managed,All Offering (K to 12),99,51,11,4,32,1,0.515151515,0.111111111,0.04040404,0.323232323,0.01010101,31,6,0,1,0,38,8,0,0,18,0,26,8,0,0,18,0,26,9,6,8,12,0,35,10,2,3,20,0,35,12,5,4,13,1,35,Sison,Esperanza Integrated School,Zone III Barangay Esperanza,495,19,27,46,47.58454106,49.3236715,41.15942029,26.08695652,43.45021038,46.02254428
500375,Region I,"Pangasinan II, Binalonan",Tagalog,SISON,5th District,POBLACION NORTE,Public,Partially Urban,DepED Managed,All Offering (K to 12),241,120,7,28,50,36,0.497925311,0.029045643,0.116182573,0.20746888,0.149377593,57,6,1,8,0,72,34,1,22,13,1,71,34,1,22,13,1,71,23,1,7,47,20,98,23,1,7,47,20,98,29,0,5,29,35,98,Sison,Sison Central Integrated School,San Pedro Street,1170,23,56,63,58.51851852,67.1957672,56.71957672,46.34920635,58.94521249,60.81128748
500377,Region I,"Pangasinan II, Binalonan",Tagalog,SISON,5th District,BANTAY INSIK,Public,Partially Urban,DepED Managed,All Offering (K to 12),64,29,7,6,17,5,0.453125,0.109375,0.09375,0.265625,0.078125,4,7,2,0,1,14,10,0,0,8,4,22,10,0,0,8,4,22,15,0,5,8,0,28,15,0,5,8,0,28,15,0,4,9,0,28,Sison,Bantay Insik Integrated School,-Bantay Insik,377,39,27,34,71.04575163,77.64705882,65.03267974,66.17647059,70.58823529,71.24183006
500378,Region I,"Pangasinan II, Binalonan",Ilocano,SISON,5th District,ASAN NORTE,Public,Partially Urban,DepED Managed,All Offering (K to 12),97,45,2,8,39,3,0.463917526,0.020618557,0.082474227,0.402061856,0.030927835,17,2,6,5,1,31,17,0,0,16,0,33,13,0,1,19,0,33,14,0,0,11,8,33,14,0,0,11,8,33,15,0,1,15,2,33,Sison,Don Valentin Torres Integrated School,-Asan Norte,457,22,25,44,53.83838384,63.58585859,57.67676768,36.93181818,55.60117302,58.36700337
500385,Region I,"Pangasinan II, Binalonan",Ilocano,SISON,5th District,DUNGON,Public,Partially Urban,DepED Managed,All Offering (K to 12),32,13,7,4,7,1,0.40625,0.21875,0.125,0.21875,0.03125,6,3,0,0,0,9,3,4,1,1,0,9,3,2,3,1,0,9,4,2,2,6,0,14,4,1,2,7,0,14,4,2,1,6,1,14,Sison,Dungon Integrated School,Dungon,386,29,21,23,33.52657005,42.02898551,40.48309179,26.95652174,37.16690042,38.67954912
501118,Region I,"Pangasinan II, Binalonan",Tagalog,SISON,5th District,AMAGBAGAN,Public,Partially Urban,DepED Managed,All Offering (K to 12),61,27,1,7,26,0,0.442622951,0.016393443,0.114754098,0.426229508,0,12,1,5,2,0,20,5,0,5,8,0,18,5,0,1,12,0,18,6,0,0,17,0,23,4,0,2,17,0,23,10,0,1,12,0,23,Sison,Amagbagan Integrated School,#NAME?,386,32,32,29,65.04259168,68.90542949,63.51283656,56.60711246,64.77075017,65.82028591
501950,Region I,"Pangasinan II, Binalonan",Ilocano,SISON,5th District,LABAYUG,Public,Partially Urban,DepED Managed,ES and JHS (K to 10),7,1,0,1,2,3,0.142857143,0,0.142857143,0.285714286,0.428571429,0,0,1,0,0,1,1,0,0,2,0,3,1,0,0,2,0,3,0,0,0,0,3,3,0,0,0,1,2,3,0,0,0,0,3,3,Sison,SAGUITLANG INTEGRATED SCHOOL,Sitio Saguitlang,44,24,6,6,44.81481481,52.22222222,49.62962963,25,45.80645161,48.88888889
102040,Region I,"Pangasinan II, Binalonan",Tagalog,SANTA MARIA,6th District,BAL-LOY,Public,Partially Urban,DepED Managed,Purely ES,31,5,7,4,10,5,0.161290323,0.225806452,0.129032258,0.322580645,0.161290323,3,7,1,1,0,12,5,0,0,0,0,5,1,0,1,5,2,9,0,0,1,5,4,10,0,0,1,5,4,10,1,0,2,4,3,10,Sta. Maria,Bal-loy Elementary School,Bal-loy,83,5,5,16,45.97222222,49.44444444,85.13888889,61.5625,60.36290323,60.18518518
102041,Region I,"Pangasinan II, Binalonan",Ilocano,SANTA MARIA,6th District,BANTOG,Public,Partially Urban,DepED Managed,Purely ES,86,15,12,28,26,5,0.174418605,0.139534884,0.325581395,0.302325581,0.058139535,4,5,1,1,0,11,8,0,7,13,0,28,5,2,10,8,3,28,9,0,12,20,6,47,10,0,5,29,3,47,6,5,17,17,2,47,Sta. Maria,Bantog-Capandanan ES,#NAME?,235,7,12,42,76.24338624,84.33862434,79.20634921,79.52380952,79.87711214,79.92945326
102042,Region I,"Pangasinan II, Binalonan",Ilocano,SANTA MARIA,6th District,CABOLUAN,Public,Partially Urban,DepED Managed,Purely ES,39,14,4,7,9,5,0.358974359,0.102564103,0.17948718,0.230769231,0.128205128,7,3,3,0,0,13,1,0,6,3,1,11,1,1,4,4,1,11,5,1,1,5,3,15,5,0,1,9,0,15,6,0,0,5,4,15,Sta. Maria,Caboluan ES,#NAME?,119,7,9,21,93.65079365,97.88359788,85.71428571,64.52380952,88.8172043,92.41622575
102043,Region I,"Pangasinan II, Binalonan",Ilocano,SANTA MARIA,6th District,CAL-LITANG,Public,Partially Urban,DepED Managed,Purely ES,154,13,0,4,66,71,0.084415584,0,0.025974026,0.428571429,0.461038961,9,0,0,25,8,42,2,0,11,21,22,56,4,0,1,24,27,56,0,0,3,7,46,56,0,0,3,5,48,56,0,0,3,17,36,56,Sta. Maria,Cal-litang ES,#NAME?,360,8,17,45,76.98765432,89.03703704,79.7037037,33.44444444,75.65591398,81.90946502
102044,Region I,"Pangasinan II, Binalonan",Ilocano,SANTA MARIA,6th District,DALAYAP,Public,Partially Urban,DepED Managed,Purely ES,42,17,4,1,15,5,0.404761905,0.095238095,0.023809524,0.357142857,0.119047619,8,3,0,4,0,15,6,1,2,5,0,14,5,1,0,8,0,14,4,0,0,4,5,13,3,0,0,4,6,13,4,0,1,3,5,13,Sta. Maria,Dalayap ES,#NAME?,138,5,9,20,78.55555556,90.33333333,88.22222222,93.5,86.70967742,85.7037037
102045,Region I,"Pangasinan II, Binalonan",Ilocano,SANTA MARIA,6th District,NAMAGBAGAN,Public,Partially Urban,DepED Managed,Purely ES,67,17,10,2,18,20,0.253731343,0.149253731,0.029850746,0.268656716,0.298507463,14,7,1,0,1,23,5,0,2,6,8,21,3,3,1,5,9,21,0,0,0,0,0,0,0,0,0,14,9,23,0,0,0,13,10,23,Sta. Maria,Namagbagan ES,#NAME?,178,6,9,28,59.84126984,59.76190476,60.3968254,42.85714286,57.78801843,60
102046,Region I,"Pangasinan II, Binalonan",Ilocano,SANTA MARIA,6th District,PATAQUID,Public,Partially Urban,DepED Managed,Purely ES,41,11,16,3,9,2,0.268292683,0.390243902,0.073170732,0.219512195,0.048780488,10,7,0,0,0,17,1,3,1,4,2,11,1,3,1,4,2,11,2,2,4,4,1,13,2,2,4,4,1,13,0,6,2,5,0,13,Sta. Maria,Pataquid ES,",Zone II, Barangay Pataquid, Sta. Maria, Pangasinan",102,7,8,9,44.44444444,54.56790123,49.87654321,28.33333333,46.88172043,49.62962963
102047,Region I,"Pangasinan II, Binalonan",Ilocano,SANTA MARIA,6th District,PILAR,Public,Partially Urban,DepED Managed,Purely ES,105,18,3,11,47,26,0.171428571,0.028571429,0.104761905,0.447619048,0.247619048,8,3,6,7,7,31,3,0,5,13,11,32,3,0,5,13,11,32,9,0,0,26,7,42,4,0,0,37,1,42,7,0,0,27,8,42,Sta. Maria,Pilar-Cauplasan ES,#NAME?,256,5,10,39,83.36182336,88.09116809,77.72079772,84.74358974,83.27543424,83.05792972
102048,Region I,"Pangasinan II, Binalonan",Ilocano,SANTA MARIA,6th District,PUGOT,Public,Partially Urban,DepED Managed,Purely ES,16,0,0,2,9,5,0,0,0.125,0.5625,0.3125,0,0,0,2,0,2,0,0,2,2,4,8,0,0,2,2,4,8,0,0,0,4,2,6,0,0,0,4,2,6,0,0,0,5,1,6,Sta. Maria,Pugot Elementary School,Barangay Pugot,32,6,3,3,69.62962963,79.25925926,60.74074074,23.33333333,63.87096774,69.87654321
102049,Region I,"Pangasinan II, Binalonan",Ilocano,SANTA MARIA,6th District,SAMON,Public,Partially Urban,DepED Managed,Purely ES,88,16,5,17,23,27,0.181818182,0.056818182,0.193181818,0.261363636,0.306818182,13,0,0,9,7,29,3,0,8,9,5,25,3,0,7,6,9,25,0,0,0,0,0,0,0,2,12,9,11,34,0,5,10,8,11,34,Sta. Maria,Samon Elementary School,Samon,273,6,15,52,62.86324786,67.39316239,68.93162393,73.17307692,67.27047146,66.39601139
102050,Region I,"Pangasinan II, Binalonan",Ilocano,SANTA MARIA,6th District,PAITAN,Public,Partially Urban,DepED Managed,Purely ES,83,11,10,5,35,22,0.132530121,0.120481928,0.060240964,0.421686747,0.265060241,9,10,0,0,0,19,2,0,0,20,2,24,2,0,0,15,7,24,0,0,5,20,15,40,0,0,3,13,24,40,0,0,5,20,15,40,Sta. Maria,San Francisco ES,#NAME?,189,6,9,30,86,66.74074074,79.48148148,64.5,75.74193548,77.40740741
102051,Region I,"Pangasinan II, Binalonan",Tagalog,SANTA MARIA,6th District,SAN PABLO,Public,Partially Urban,DepED Managed,Purely ES,44,21,1,7,7,8,0.477272727,0.022727273,0.159090909,0.159090909,0.181818182,14,0,0,1,2,17,5,0,4,2,2,13,5,1,5,0,2,13,2,0,0,8,4,14,2,0,0,10,2,14,2,0,2,6,4,14,Sta. Maria,San Pablo ES,-San Pablo,113,5,8,20,87.44444444,84.55555556,84.77777778,90.25,86.19354839,85.59259259
